player_name,player_key,ppn,player_full_name,matched_by,fuzzy_score,is_correct
Andres Delgadillo,66075.0,A. Delgadillo,Andres Delgadillo,sorted_name,,ok
Andres Martin,1056.0,A. Martin,Andres Martin,sorted_name,,ok
Andres Urquiola Montellano,23667.0,M. A. Urquiola,Andres Urquiola Montellano,sorted_name,,ok
Andres Santamarta Roig,71815.0,A. Santamarta Roig,Andres Santamarta Roig,sorted_name,,ok
Romain Andres,91397.0,R. Andres,Romain Andres,sorted_name,,ok
Andres Urrea,13928.0,A. Urrea,Andres Urrea,sorted_name,,ok
Andrew Delgado,12563.0,A. Delgado,Andrew Delgado,sorted_name,,ok
Andrew Fenty,6696.0,A. Fenty,Andrew Fenty,sorted_name,,ok
Andrew Johnson,32064.0,A. Johnson,Andrew Johnson,sorted_name,,ok
Andrew Paulson,888.0,A. Paulson,Andrew Paulson,sorted_name,,ok
Andrey Chepelev,4061.0,A. Chepelev,Andrey Chepelev,sorted_name,,ok
Andrey Rublev,2847.0,A. Rublev,Andrey Rublev,sorted_name,,ok
Andrin Casanova,31668.0,A. Casanova,Andrin Casanova,sorted_name,,ok
Marcin Andrzejczak,71083.0,M. Andrzejczak,Marcin Andrzejczak,sorted_name,,ok
Andy Nguyen,84675.0,A. Nguyen,Andy Nguyen,sorted_name,,ok
Anes Latifovic,92066.0,A. Latifovic,Anes Latifovic,sorted_name,,ok
Miguel Angel Cabrera,38933.0,M. A. Cabrera,Angel Cabrera Miguel,sorted_name,,ok
Joel Angel Lucero,51077.0,J. Lucero,Angel Lucero Joel,sorted_name,,ok
Lorenzo Angelini,15916.0,L. Angelini,Lorenzo Angelini,sorted_name,,ok
Juan Carlos Prado Angelo,21704.0,J. C. Prado Angelo,Carlos Prado Angelo Juan,sorted_name,,ok
Leonardo Angeloni,81139.0,L. Angeloni,Leonardo Angeloni,sorted_name,,ok
Suk Ann,32471.0,S. Ann,Suk Ann,sorted_name,,ok
Nathan Anthony Barki,10889.0,N. A. Barki,Anthony Barki Nathan,sorted_name,,ok
Anthony Genov,13408.0,A. Genov,Anthony Genov,sorted_name,,ok
Anthony Susanto,39551.0,A. Susanto,Anthony Susanto,sorted_name,,ok
Anthony Wright,7786.0,A. Wright,Anthony Wright,sorted_name,,ok
Jack Anthrop,9212.0,J. Anthrop,Jack Anthrop,sorted_name,,ok
Antoine Berger,39180.0,A. Berger,Antoine Berger,sorted_name,,ok
Antoine Cornut-Chauvinc,6750.0,A. Cornut-Chauvinc,Antoine Cornut-Chauvinc,sorted_name,,ok
Antoine Escoffier,1068.0,A. Escoffier,Antoine Escoffier,sorted_name,,ok
Pierre Antoine Faut,68749.0,P. A. Faut,Antoine Faut Pierre,sorted_name,,ok
Marc Antoine Gaillard,38016.0,M. A. Gaillard,Antoine Gaillard Marc,sorted_name,,ok
Antoine Ghibaudo,9234.0,A. Ghibaudo,Antoine Ghibaudo,sorted_name,,ok
Antoine Hoang,1085.0,A. Hoang,Antoine Hoang,sorted_name,,ok
Pierre Antoine Tailleu,20066.0,P. A. Tailleu,Antoine Tailleu Pierre,sorted_name,,ok
Antoine Vincent,23250.0,A. Vincent,Antoine Vincent,sorted_name,,ok
Antoine Walch,5909.0,A. Walch,Antoine Walch,sorted_name,,ok
Anton Arzhankin,86675.0,A. Arzhankin,Anton Arzhankin,sorted_name,,ok
Anton Chekhov,6838.0,A. Chekhov,Anton Chekhov,sorted_name,,ok
Anton Matusevich,6886.0,A. Matusevich,Anton Matusevich,sorted_name,,ok
Anton Shepp,56171.0,A. Shepp,Anton Shepp,sorted_name,,ok
Antoni Fabre,90113.0,A. Fabre,Antoni Fabre,sorted_name,,ok
Richard Antoni,83883.0,R. Antoni,Richard Antoni,sorted_name,,ok
Antonin Witz,94975.0,A. Witz,Antonin Witz,sorted_name,,ok
Ignacio Antonio Becerra Otarola,10318.0,I. A. Becerra Otarola,Antonio Becerra Otarola Ignacio,sorted_name,,ok
Antonio Caruso,6891.0,A. Caruso,Antonio Caruso,sorted_name,,ok
Daniel Antonio Nunez,9687.0,D. A. Nunez,Antonio Nunez Daniel,sorted_name,,ok
Martin Antonio Vergara Del Puerto,24405.0,M. A. Vergara del Puerto,Antonio Vergara del Puerto Martin,sorted_name,,ok
Joao Antonio,57644.0,J. Antonio,Joao Antonio,sorted_name,,ok
Antonio Prat,10497.0,A. Prat,Antonio Prat,sorted_name,,ok
Antonio Voljavec,50679.0,A. Voljavec,Antonio Voljavec,sorted_name,,ok
Michael Antonius,86725.0,M. Antonius,Michael Antonius,sorted_name,,ok
Christos Antonopoulos,39190.0,C. Antonopoulos,Christos Antonopoulos,sorted_name,,ok
Aoran Wang,2225.0,A. Wang,Aoran Wang,sorted_name,,ok
Filip Apltauer,38923.0,F. Apltauer,Filip Apltauer,sorted_name,,ok
Pedro Araujo,8974.0,P. Araujo,Pedro Araujo,sorted_name,,ok
Juan-Samuel Arauzo-Martinez,7764.0,J. Arauzo-Martinez,Juan-Samuel Arauzo-Martinez,sorted_name,,ok
Romeo Arcuschin,50789.0,R. Arcuschin,Romeo Arcuschin,sorted_name,,ok
Arda Azkara,33897.0,A. Azkara,Arda Azkara,sorted_name,,ok
Arian Barbic,91507.0,A. Barbic,Arian Barbic,sorted_name,,ok
Boris Arias,2213.0,B. Arias,Boris Arias,sorted_name,,ok
Nicolas Esteban Rico Arias,23091.0,N. E. Rico Arias,Esteban Rico Arias Nicolas,sorted_name,,ok
Franco Ariel Vazquez,68041.0,F. A. Vazquez,Ariel Vazquez Franco,sorted_name,,ok
Kaya Arinc,19885.0,K. Arinc,Kaya Arinc,sorted_name,,ok
Aristarkh Safonov,14519.0,A. Safonov,Aristarkh Safonov,sorted_name,,ok
Aristotelis Thanos,749.0,A. Thanos,Aristotelis Thanos,sorted_name,,ok
Arjun Mehrotra,15314.0,A. Mehrotra,Arjun Mehrotra,sorted_name,,ok
Arjun Rathi,38218.0,A. Rathi,Arjun Rathi,sorted_name,,ok
Arklon Huertas Del Pino Cordova,2188.0,A. Huertas Del Pino,Arklon Huertas Del Pino Cordova,sorted_name,,ok
Ignacio De Armas,93540.0,A. I. De,Ignacio De Armas,sorted_name,,ok
Federico Arnaboldi,1240.0,F. Arnaboldi,Federico Arnaboldi,sorted_name,,ok
Matteo Arnaldi,1192.0,M. Arnaldi,Matteo Arnaldi,sorted_name,,ok
Gilles Arnaud Bailly,10840.0,G. A. Bailly,Arnaud Bailly Gilles,sorted_name,,ok
Aron Janos Major,82992.0,A. J. Major,Janos Major Aron,sorted_name,,ok
Iker Gaztambide Arrastia,69712.0,I. Gaztambide Arrastia,Iker Gaztambide Arrastia,sorted_name,,ok
Theo Arribage,21356.0,T. Arribage,Theo Arribage,sorted_name,,ok
Mikael Arseneault,75350.0,M. Arseneault,Mikael Arseneault,sorted_name,,ok
Nicolas Arseneault,71261.0,N. Arseneault,Nicolas Arseneault,sorted_name,,ok
Artem Bogomolov,75802.0,A. Bogomolov,Artem Bogomolov,sorted_name,,ok
Arthur Bellegy,69973.0,A. Bellegy,Arthur Bellegy,sorted_name,,ok
Arthur Bonnaud,28511.0,A. Bonnaud,Arthur Bonnaud,sorted_name,,ok
Arthur Bouquier,1311.0,A. Bouquier,Arthur Bouquier,sorted_name,,ok
Arthur Cazaux,1067.0,A. Cazaux,Arthur Cazaux,sorted_name,,ok
Arthur Fery,8174.0,A. Fery,Arthur Fery,sorted_name,,ok
Arthur Fils,1759.0,A. Fils,Arthur Fils,sorted_name,,ok
Arthur Gea,9210.0,A. Gea,Arthur Gea,sorted_name,,ok
Arthur Laborde,57773.0,A. Laborde,Arthur Laborde,sorted_name,,ok
Arthur Nagel,38026.0,A. Nagel,Arthur Nagel,sorted_name,,ok
Arthur Reymond,1184.0,A. Reymond,Arthur Reymond,sorted_name,,ok
Arthur Rinderknech,1902.0,A. Rinderknech,Arthur Rinderknech,sorted_name,,ok
Arthur Weber,24769.0,A. Weber,Arthur Weber,sorted_name,,ok
Bor Artnak,10846.0,B. Artnak,Bor Artnak,sorted_name,,ok
Artur Kukasian,10851.0,A. Kukasian,Artur Kukasian,sorted_name,,ok
Arturs Zagars,78929.0,A. Zagars,Arturs Zagars,sorted_name,,ok
Erik Arutiunian,13389.0,E. Arutiunian,Erik Arutiunian,sorted_name,,ok
Arvid Nordquist,2216.0,A. Nordquist,Arvid Nordquist,sorted_name,,ok
Aryan Lakshmanan,65410.0,A. Lakshmanan,Aryan Lakshmanan,sorted_name,,ok
Aryan Shah,51257.0,A. Shah,Aryan Shah,sorted_name,,ok
Asahi Harazaki,10864.0,A. Harazaki,Asahi Harazaki,sorted_name,,ok
David Asenov,87066.0,D. Asenov,David Asenov,sorted_name,,ok
Ashton Mcleod,78933.0,A. McLeod,Ashton McLeod,sorted_name,,ok
Aslan Karatsev,1901.0,A. Karatsev,Aslan Karatsev,sorted_name,,ok
Luca Van Assche,1066.0,L. van Assche,Luca van Assche,sorted_name,,ok
Jip Van Assendelft,39118.0,J. van Assendelft,Jip van Assendelft,sorted_name,,ok
Atakan Karahan,40074.0,A. Karahan,Atakan Karahan,sorted_name,,ok
Atharva Sharma,18242.0,A. Sharma,Atharva Sharma,sorted_name,,ok
Bekkhan Atlangeriev,757.0,B. Atlangeriev,Bekkhan Atlangeriev,sorted_name,,ok
Terence Atmane,13091.0,T. Atmane,Terence Atmane,sorted_name,,ok
Attila Boros,13823.0,A. Boros,Attila Boros,sorted_name,,ok
August Holmgren,19536.0,A. Holmgren,August Holmgren,sorted_name,,ok
Diego Augusto Barreto Sanchez,7251.0,D. A. Barreto Sanchez,Augusto Barreto Sanchez Diego,sorted_name,,ok
Ryan Augusto Dos Santos,37940.0,R. Augusto dos Santos,Ryan Augusto dos Santos,sorted_name,,ok
Rafael Augusto Garcia Finetto,93943.0,R. A. Garcia F.,Augusto Garcia Finetto Rafael,sorted_name,,ok
Augusto Mateo Lucarelli,93543.0,A. M. Lucarelli,Mateo Lucarelli Augusto,sorted_name,,ok
Pablo Aunion,59643.0,P. Aunion,Pablo Aunion,sorted_name,,ok
Siwanat Auytayakul,55035.0,S. Auytayakul,Siwanat Auytayakul,sorted_name,,ok
Toprak Avcibasi,40219.0,T. Avcibasi,Toprak Avcibasi,sorted_name,,ok
Axel Garcian,9830.0,A. Garcian,Axel Garcian,sorted_name,,ok
Axel Nefve,8129.0,A. Nefve,Axel Nefve,sorted_name,,ok
Mert Aytekin,79600.0,M. Aytekin,Mert Aytekin,sorted_name,,ok
Aziz Dougaz,798.0,A. Dougaz,Aziz Dougaz,sorted_name,,ok
Aziz Ouakaa,1876.0,A. Ouakaa,Aziz Ouakaa,sorted_name,,ok
Dimitris Azoidis,22255.0,D. Azoides,Dimitris Azoidis,sorted_name,,ok
Azuma Visaya,9384.0,A. Visaya,Azuma Visaya,sorted_name,,ok
Taha Baadi,9881.0,T. Baadi,Taha Baadi,sorted_name,,ok
Devin Badenhorst,14373.0,D. Badenhorst,Devin Badenhorst,sorted_name,,ok
Sergio Badini,51314.0,S. Badini,Sergio Badini,sorted_name,,ok
Roberto Carballes Baena,593.0,R. Carballes Baena,Roberto Carballes Baena,sorted_name,,ok
Nicolas Baena,85340.0,N. Baena,Nicolas Baena,sorted_name,,ok
Sebastian Baez,1101.0,S. Baez,Sebastian Baez,sorted_name,,ok
Facundo Bagnis,1089.0,F. Bagnis,Facundo Bagnis,sorted_name,,ok
Daniel Bagnolini,858.0,D. Bagnolini,Daniel Bagnolini,sorted_name,,ok
Yan Bai,4157.0,Y. Bai,Yan Bai,sorted_name,,ok
Pierre Yves Bailly,9211.0,P. Y. Bailly,Yves Bailly Pierre,sorted_name,,ok
Blu Baker,6655.0,B. Baker,Blu Baker,sorted_name,,ok
David Bakonyi,68637.0,D. Bakonyi,David Bakonyi,sorted_name,,ok
Rafael Kis Balazs,22147.0,R. Kis Balazs,Rafael Kis Balazs,sorted_name,,ok
Manvydas Balciunas,70648.0,M. Balciunas,Manvydas Balciunas,sorted_name,,ok
Enrico Baldisserri,63045.0,E. Baldisserri,Enrico Baldisserri,sorted_name,,ok
Lorenzo Balducci,89923.0,L. Balducci,Lorenzo Balducci,sorted_name,,ok
Felix Balshaw,52682.0,F. Balshaw,Felix Balshaw,sorted_name,,ok
Baltazar Wiger Nordas,88004.0,B. Wiger Nordas,Baltazar Wiger Nordas,sorted_name,,ok
Samir Banerjee,2974.0,S. Banerjee,Samir Banerjee,sorted_name,,ok
Bang Shuo Yin,53620.0,B. S. Yin,Shuo Yin Bang,sorted_name,,ok
Sekou Bangoura,2921.0,S. Bangoura,Sekou Bangoura,sorted_name,,ok
Siddhant Banthia,20374.0,S. Banthia,Siddhant Banthia,sorted_name,,ok
Cosimo Banti,68925.0,C. Banti,Cosimo Banti,sorted_name,,ok
Petr Bar Biryukov,14515.0,B. P. Bar,Petr Bar Biryukov,sorted_name,,ok
Tobia Costanzo Baragiola Mordini,63404.0,T. C. Baragiola Mordini,Costanzo Baragiola Mordini Tobia,sorted_name,,ok
Paul Barbier Gazeu,26613.0,P. Barbier Gazeu,Paul Barbier Gazeu,sorted_name,,ok
Ozan Baris,32559.0,O. Baris,Ozan Baris,sorted_name,,ok
Justin Barki,49889.0,J. Barki,Justin Barki,sorted_name,,ok
Jiri Barnat,901.0,J. Barnat,Jiri Barnat,sorted_name,,ok
Barney Fitzpatrick,88209.0,B. Fitzpatrick,Barney Fitzpatrick,sorted_name,,ok
Niccolo Baroni,25726.0,N. Baroni,Niccolo Baroni,sorted_name,,ok
Javier Barranco Cosano,1877.0,C. J. Barranco,Javier Barranco Cosano,sorted_name,,ok
Juan Ignacio Barraza,93628.0,J. I. Barraza,Ignacio Barraza Juan,sorted_name,,ok
Mateo Barreiros Reyes,10467.0,M. Barreiros Reyes,Mateo Barreiros Reyes,sorted_name,,ok
Gregoire Barrere,1772.0,G. Barrere,Gregoire Barrere,sorted_name,,ok
Victor Barrere,96291.0,V. Barrere,Victor Barrere,sorted_name,,ok
Nicolas Barrientos,4694.0,N. Barrientos,Nicolas Barrientos,sorted_name,,ok
Tomas Barrios Vera,396.0,T. Barrios,Tomas Barrios Vera,sorted_name,,ok
Nikolai Barsukov,71308.0,N. Barsukov,Nikolai Barsukov,sorted_name,,ok
Marcell Bartakovics,57053.0,M. Bartakovics,Marcell Bartakovics,sorted_name,,ok
Hynek Barton,2241.0,H. Barton,Hynek Barton,sorted_name,,ok
Jerry Barton,63941.0,J. Barton,Jerry Barton,sorted_name,,ok
Nishesh Basavareddy,15270.0,N. Basavareddy,Nishesh Basavareddy,sorted_name,,ok
Valentin Basel,10020.0,V. Basel,Valentin Basel,sorted_name,,ok
Mirza Basic,1080.0,M. Basic,Mirza Basic,sorted_name,,ok
Nikola Basic,39050.0,N. Basic,Nikola Basic,sorted_name,,ok
Nikoloz Basilashvili,424.0,N. Basilashvili,Nikoloz Basilashvili,sorted_name,,ok
Pierluigi Basile,69812.0,P. Basile,Pierluigi Basile,sorted_name,,ok
Max Basing,13535.0,M. Basing,Max Basing,sorted_name,,ok
Finn Bass,6503.0,F. Bass,Finn Bass,sorted_name,,ok
Michael Bassem Sobhy,37992.0,M. Bassem Sobhy,Michael Bassem Sobhy,sorted_name,,ok
Pepijn Bastiaansen,56577.0,P. Bastiaansen,Pepijn Bastiaansen,sorted_name,,ok
Bastian Berenz,89140.0,B. Berenz,Bastian Berenz,sorted_name,,ok
Bastian Malla,3380.0,B. Malla,Bastian Malla,sorted_name,,ok
Lawrence Bataljin,6997.0,L. Bataljin,Lawrence Bataljin,sorted_name,,ok
Oriol Roca Batalla,588.0,O. Roca Batalla,Oriol Roca Batalla,sorted_name,,ok
Tudor Batin,58949.0,T. Batin,Tudor Batin,sorted_name,,ok
Daniel Batista,10376.0,D. Batista,Daniel Batista,sorted_name,,ok
Batyr Sapaev,97238.0,B. Sapaev,Batyr Sapaev,sorted_name,,ok
Stepan Baum,49042.0,S. Baum,Stepan Baum,sorted_name,,ok
Bautista De La Pena,65126.0,B. De La Pena,Bautista De La Pena,sorted_name,,ok
Juan Bautista Otegui,9604.0,J. B. Otegui,Bautista Otegui Juan,sorted_name,,ok
Juan Bautista Torres,2085.0,J. B. Torres,Bautista Torres Juan,sorted_name,,ok
Bautista Vilicich,20663.0,B. Vilicich,Bautista Vilicich,sorted_name,,ok
Florent Bax,2105.0,F. Bax,Florent Bax,sorted_name,,ok
Blake Bayldon,871.0,B. Bayldon,Blake Bayldon,sorted_name,,ok
Vladimir Bazilevskiy,40157.0,V. Bazilevskiy,Vladimir Bazilevskiy,sorted_name,,ok
Maxence Beauge,1312.0,M. Beauge,Maxence Beauge,sorted_name,,ok
Simon Beaupain,2470.0,S. Beaupain,Simon Beaupain,sorted_name,,ok
James Beaven,60773.0,J. Beaven,James Beaven,sorted_name,,ok
Dillon Beckles,75801.0,D. Beckles,Dillon Beckles,sorted_name,,ok
Isaac Becroft,2467.0,I. Becroft,Isaac Becroft,sorted_name,,ok
Lautaro Correa Beguerie,64370.0,B. L. Correa,Lautaro Correa Beguerie,sorted_name,,ok
Beibit Zhukayev,579.0,B. Zhukayev,Beibit Zhukayev,sorted_name,,ok
Mattia Bellucci,2112.0,M. Bellucci,Mattia Bellucci,sorted_name,,ok
Illya Beloborodko,2455.0,I. Beloborodko,Illya Beloborodko,sorted_name,,ok
Ben Jones,768.0,B. Jones,Ben Jones,sorted_name,,ok
Ben Shelton,2973.0,B. Shelton,Ben Shelton,sorted_name,,ok
Max Benaim,62372.0,M. Benaim,Max Benaim,sorted_name,,ok
Mehdi Benchakroun,883.0,M. Benchakroun,Mehdi Benchakroun,sorted_name,,ok
Elliot Benchetrit,1879.0,E. Benchetrit,Elliot Benchetrit,sorted_name,,ok
Bengt Johan Reinhard,86331.0,B. J. Reinhard,Johan Reinhard Bengt,sorted_name,,ok
Benito Sanchez Martinez,14025.0,B. Sanchez Martinez,Benito Sanchez Martinez,sorted_name,,ok
Benjamin Bonzi,1771.0,B. Bonzi,Benjamin Bonzi,sorted_name,,ok
Benjamin Chelía,67627.0,B. Chelia,Benjamin Chelia,sorted_name,,ok
Benjamin Zuniga Garcia,71813.0,B. Zuniga Garcia,Benjamin Zuniga Garcia,sorted_name,,ok
Benjamin Thomas George,55610.0,B. T. George,Thomas George Benjamin,sorted_name,,ok
Benjamin Gusic - Wan,28614.0,B. Gusic Wan,Benjamin Gusic Wan,sorted_name,,ok
Benjamin Hannestad,10142.0,B. Hannestad,Benjamin Hannestad,sorted_name,,ok
Benjamin Hassan,1896.0,B. Hassan,Benjamin Hassan,sorted_name,,ok
Benjamin Winter Lopez,977.0,B. Winter Lopez,Benjamin Winter Lopez,sorted_name,,ok
Benjamin Martin,34062.0,B. Martin,Benjamin Martin,sorted_name,,ok
Benjamin O'Connell,82135.0,B. O&apos;Connell,Benjamin O'Connell,sorted_name,,ok
Benjamin Perez,1280.0,B. Perez,Benjamin Perez,sorted_name,,ok
Peter Benjamin Privara,9206.0,P. B. Privara,Benjamin Privara Peter,sorted_name,,ok
Benjamin Pietri,6857.0,B. Pietri,Benjamin Pietri,sorted_name,,ok
Benjamin Torrealba,10319.0,B. Torrealba,Benjamin Torrealba,sorted_name,,ok
Benjamin Vitter,50070.0,B. Vitter,Benjamin Vitter,sorted_name,,ok
Benjamin Willwerth,73862.0,B. Willwerth,Benjamin Willwerth,sorted_name,,ok
Karim Bennani,38298.0,K. Bennani,Karim Bennani,sorted_name,,ok
Reda Bennani,38261.0,R. Bennani,Reda Bennani,sorted_name,,ok
Benoit Paire,429.0,B. Paire,Benoit Paire,sorted_name,,ok
Benoit Torcq,59840.0,B. Torcq,Benoit Torcq,sorted_name,,ok
Lorenzo Beraldo,71812.0,L. Beraldo,Lorenzo Beraldo,sorted_name,,ok
Ricardas Berankis,1767.0,R. Berankis,Ricardas Berankis,sorted_name,,ok
Tristan Berard,65899.0,T. BERARD,Tristan Berard,sorted_name,,ok
Mika Berghaus,79175.0,M. Berghaus,Mika Berghaus,sorted_name,,ok
Zizou Bergs,1064.0,Z. Bergs,Zizou Bergs,sorted_name,,ok
Tomasz Berkieta,37927.0,T. Berkieta,Tomasz Berkieta,sorted_name,,ok
Facundo Bermejo,56192.0,F. Bermejo,Facundo Bermejo,sorted_name,,ok
Bernabe Zapata Miralles,403.0,B. Zapata Miralles,Bernabe Zapata Miralles,sorted_name,,ok
Bernard Tomic,3145.0,B. Tomic,Bernard Tomic,sorted_name,,ok
Bernardo Munk Mesa,13509.0,. B. Munk M.,Bernardo Munk Mesa,sorted_name,,ok
Henry Bernet,57540.0,H. Bernet,Henry Bernet,sorted_name,,ok
Jacopo Berrettini,6984.0,J. Berrettini,Jacopo Berrettini,sorted_name,,ok
Matteo Berrettini,2844.0,M. Berrettini,Matteo Berrettini,sorted_name,,ok
Charles Bertimon,62793.0,C. Bertimon,Charles Bertimon,sorted_name,,ok
Maxence Bertimon,58609.0,M. Bertimon,Maxence Bertimon,sorted_name,,ok
Remy Bertola,1212.0,R. Bertola,Remy Bertola,sorted_name,,ok
Peter Bertran,720.0,P. Bertran,Peter Bertran,sorted_name,,ok
Robin Bertrand,808.0,R. Bertrand,Robin Bertrand,sorted_name,,ok
Dmitry Bessonov,76705.0,D. Bessonov,Dmitry Bessonov,sorted_name,,ok
Sergey Betov,39915.0,S. Betov,Sergey Betov,sorted_name,,ok
Bharath Nishok Kumaran,14544.0,B. N. Kumaran,Nishok Kumaran Bharath,sorted_name,,ok
Woong Bi Lee,93728.0,W. B. Lee,Bi Lee Woong,sorted_name,,ok
Juan Jose Bianchi,69529.0,J. J. Bianchi,Jose Bianchi Juan,sorted_name,,ok
Blaise Bicknell,1251.0,B. Bicknell,Blaise Bicknell,sorted_name,,ok
Fadi Bidan,58948.0,F. Bidan,Fadi Bidan,sorted_name,,ok
Tymur Bieldiugin,53288.0,. T. Bieldiugin,Tymur Bieldiugin,sorted_name,,ok
Viacheslav Bielinskyi,930.0,V. Bielinskyi,Viacheslav Bielinskyi,sorted_name,,ok
Juliusz Bienkiewicz,15213.0,J. Bienkiewicz,Juliusz Bienkiewicz,sorted_name,,ok
Kaylan Bigun,37898.0,K. Bigun,Kaylan Bigun,sorted_name,,ok
Jacopo Bilardo,40192.0,J. Bilardo,Jacopo Bilardo,sorted_name,,ok
Ivan Biletic,68638.0,I. Biletic,Ivan Biletic,sorted_name,,ok
Bill Chan,63395.0,B. Chan,Bill Chan,sorted_name,,ok
Billy Blaydes,37982.0,B. Blaydes,Billy Blaydes,sorted_name,,ok
Billy Harris,1186.0,B. Harris,Billy Harris,sorted_name,,ok
Billy Suarez,75982.0,B. Suarez,Billy Suarez,sorted_name,,ok
Nikita Bilozertsev,64775.0,N. Bilozertsev,Nikita Bilozertsev,sorted_name,,ok
Bingyu Yu,38024.0,B. Yu,Bingyu Yu,sorted_name,,ok
Gregorio Biondolillo,31886.0,G. Biondolillo,Gregorio Biondolillo,sorted_name,,ok
Cade Birrell,25134.0,C. Birrell,Cade Birrell,sorted_name,,ok
Birtan Duran,40113.0,B. Duran,Birtan Duran,sorted_name,,ok
Constantin Bittoun Kouzmine,13283.0,C. Bittoun,Constantin Bittoun Kouzmine,sorted_name,,ok
Bjorn Swenson,38084.0,B. Swenson,Bjorn Swenson,sorted_name,,ok
Henrik Bladelius,61688.0,H. Bladelius,Henrik Bladelius,sorted_name,,ok
Blake Ellis,7890.0,B. Ellis,Blake Ellis,sorted_name,,ok
Blake Mott,3823.0,B. Mott,Blake Mott,sorted_name,,ok
Geoffrey Blancaneaux,409.0,G. Blancaneaux,Geoffrey Blancaneaux,sorted_name,,ok
Dali Blanch,1314.0,D. Blanch,Dali Blanch,sorted_name,,ok
Darwin Blanch,17463.0,D. Blanch,Darwin Blanch,sorted_name,,ok
Ulises Blanch,1862.0,U. Blanch,Ulises Blanch,sorted_name,,ok
Ugo Blanchet,1903.0,U. Blanchet,Ugo Blanchet,sorted_name,,ok
Freddy Blaydes,39189.0,F. Blaydes,Freddy Blaydes,sorted_name,,ok
Wen Bo Fan,88927.0,W. B. Fan,Bo Fan Wen,sorted_name,,ok
Matisse Bobichon,69332.0,. M. Bobichon,Matisse Bobichon,sorted_name,,ok
Dakotah Bobo,67410.0,D. Bobo,Dakotah Bobo,sorted_name,,ok
Bogdan Bobrov,1867.0,B. Bobrov,Bogdan Bobrov,sorted_name,,ok
Lorenzo Bocchi,682.0,L. Bocchi,Lorenzo Bocchi,sorted_name,,ok
Flavio Bocci,88183.0,F. Bocci,Flavio Bocci,sorted_name,,ok
Maikel De Boes,13126.0,M. De Boes,Maikel De Boes,sorted_name,,ok
Daniil Bogatov,76394.0,D. Bogatov,Daniil Bogatov,sorted_name,,ok
Stefan Ilie Bogdan Petre,92968.0,I. B. Petre S.,Bogdan Petre Stefan Ilie,sorted_name,,ok
Bogdan Pavel,15838.0,B. Pavel,Bogdan Pavel,sorted_name,,ok
Bogdan Seleznev,76298.0,B. Seleznev,Bogdan Seleznev,sorted_name,,ok
Enrique Bogo,10517.0,E. Bogo,Enrique Bogo,sorted_name,,ok
Luka Bojicic Ono,59646.0,L. Bojicic Ono,Luka Bojicic Ono,sorted_name,,ok
Jurriaan Bol,54519.0,J. Bol,Jurriaan Bol,sorted_name,,ok
Mathis Bondaz,87791.0,M. Bondaz,Mathis Bondaz,sorted_name,,ok
Oliver Bonding,28596.0,O. Bonding,Oliver Bonding,sorted_name,,ok
Federico Bondioli,37892.0,F. Bondioli,Federico Bondioli,sorted_name,,ok
João Pedro Didoni Bonini,83934.0,J. P. Didoni Bonini,Pedro Didoni Bonini Joao,sorted_name,,ok
Kane Bonsach Ganley,50204.0,G. K. Bonsach,Kane Bonsach Ganley,sorted_name,,ok
Thijs Boogaard,52704.0,T. Boogaard,Thijs Boogaard,sorted_name,,ok
Thanaphat Boosarawongse,58212.0,T. Boosarawongse,Thanaphat Boosarawongse,sorted_name,,ok
Bora Sengul,19520.0,B. Sengul,Bora Sengul,sorted_name,,ok
Leo Borg,810.0,L. Borg,Leo Borg,sorted_name,,ok
Nuno Borges,358.0,N. Borges,Nuno Borges,sorted_name,,ok
Boris Butulija,1281.0,B. Butulija,Boris Butulija,sorted_name,,ok
Boris Fassbender,16016.0,B. Fassbender,Boris Fassbender,sorted_name,,ok
Boris Kozlov,7640.0,B. Kozlov,Boris Kozlov,sorted_name,,ok
Martin Borisiouk,1937.0,M. Borisiouk,Martin Borisiouk,sorted_name,,ok
Maximilian Borisov,77365.0,M. Borisov,Maximilian Borisov,sorted_name,,ok
Borna Coric,3136.0,B. Coric,Borna Coric,sorted_name,,ok
Borna Gojo,377.0,B. Gojo,Borna Gojo,sorted_name,,ok
Leonardo Borrelli,60965.0,L. Borrelli,Leonardo Borrelli,sorted_name,,ok
Pedro Boscardin Dias,2003.0,P. Boscardin Dias,Pedro Boscardin Dias,sorted_name,,ok
Gabriele Bosio,750.0,G. Bosio,Gabriele Bosio,sorted_name,,ok
John Bothma,69709.0,J. Bothma,John Bothma,sorted_name,,ok
Botic van de Zandschulp,2972.0,B. Van De Zandschulp,Botic Van De Zandschulp,sorted_name,,ok
Botond Kisantal,65124.0,B. Kisantal,Botond Kisantal,sorted_name,,ok
Botond Nagy,68636.0,B. Nagy,Botond Nagy,sorted_name,,ok
Cesar Bouchelaghem,38101.0,C. Bouchelaghem,Cesar Bouchelaghem,sorted_name,,ok
Justin Boulais,5767.0,J. Boulais,Justin Boulais,sorted_name,,ok
Lucas Bouquet,966.0,L. Bouquet,Lucas Bouquet,sorted_name,,ok
Mathias Bourgue,1194.0,M. Bourgue,Mathias Bourgue,sorted_name,,ok
Moerani Bouzige,7912.0,M. Bouzige,Moerani Bouzige,sorted_name,,ok
Federico Bove,13407.0,F. Bove,Federico Bove,sorted_name,,ok
