place,player,player_key,league,movement,country,points,download_time
992,Leonardo Aboian,688.0,ATP,down,Argentina,17,2026-02-12 02:42:18
993,William Rejchtman Vinciguerra,59291.0,ATP,down,Sweden,17,2026-02-12 02:42:18
994,Zach Stephens,28598.0,ATP,down,United Kingdom,17,2026-02-12 02:42:18
995,Enzo Wallart,9136.0,ATP,up,USA,17,2026-02-12 02:42:18
996,Peter Buldorini,10866.0,ATP,up,Ireland,17,2026-02-12 02:42:18
997,Tymur Bieldiugin,53288.0,ATP,down,Ukraine,17,2026-02-12 02:42:18
998,Jesse Flores,725.0,ATP,up,Costa Rica,17,2026-02-12 02:42:18
999,Mikael Arseneault,75350.0,ATP,same,Canada,17,2026-02-12 02:42:18
1000,Chirag Duhan,18730.0,ATP,up,India,17,2026-02-12 02:42:18
1001,Lucca Helguera Casado,17991.0,ATP,down,Spain,17,2026-02-12 02:42:18
1002,Fermin Tenti,684.0,ATP,up,Argentina,17,2026-02-12 02:42:18
1003,Ruslan Tiukaev,38321.0,ATP,up,World,17,2026-02-12 02:42:18
1004,Chen Dong,29450.0,ATP,up,Australia,17,2026-02-12 02:42:18
1005,Giannicola Misasi,21354.0,ATP,up,Italy,17,2026-02-12 02:42:18
1006,Vignesh Gogineni,86747.0,ATP,up,USA,16,2026-02-12 02:42:18
1007,Nicolas Oliveira,38849.0,ATP,up,Brazil,16,2026-02-12 02:42:18
1008,Alex Kuperstein,38300.0,ATP,up,USA,16,2026-02-12 02:42:18
1009,Ryan Seggerman,37911.0,ATP,up,USA,16,2026-02-12 02:42:18
1010,Keegan Rice,38846.0,ATP,up,Canada,16,2026-02-12 02:42:18
1011,Dominik Recek,7497.0,ATP,up,Czech Republic,16,2026-02-12 02:42:18
1012,Lorenzo Gagliardo,10021.0,ATP,up,Argentina,16,2026-02-12 02:42:18
1013,Pepijn Bastiaansen,56577.0,ATP,up,Netherlands,16,2026-02-12 02:42:18
1014,Alexander Kotzen,17373.0,ATP,same,USA,16,2026-02-12 02:42:18
1015,David Poljak,895.0,ATP,down,Czech Republic,16,2026-02-12 02:42:18
1016,Isaac Becroft,2467.0,ATP,up,New Zealand,16,2026-02-12 02:42:18
1017,Louis Larue,74727.0,ATP,up,France,16,2026-02-12 02:42:18
1018,Natan Rodrigues,15771.0,ATP,down,Brazil,16,2026-02-12 02:42:18
1019,Simeon Stankovic,69974.0,ATP,up,Serbia,16,2026-02-12 02:42:18
1020,Sydney Zick,73132.0,ATP,down,Germany,16,2026-02-12 02:42:18
1021,Ishaque Eqbal,805.0,ATP,down,India,16,2026-02-12 02:42:18
1022,Teodor Pieleanu Rares,67687.0,ATP,up,Romania,16,2026-02-12 02:42:18
1023,Zura Tkemaladze,702.0,ATP,same,Georgia,16,2026-02-12 02:42:18
1024,Keshav Chopra,40189.0,ATP,down,USA,16,2026-02-12 02:42:18
1025,Nicolas Ifi,61403.0,ATP,up,Belgium,16,2026-02-12 02:42:18
1026,Pavlos Tsitsipas,61071.0,ATP,down,Greece,16,2026-02-12 02:42:18
1027,Alexander Vasilev,52072.0,ATP,up,Bulgaria,15,2026-02-12 02:42:18
1028,Oscar Otte,1100.0,ATP,up,Germany,15,2026-02-12 02:42:18
1029,Simon Reveniau,38027.0,ATP,up,France,15,2026-02-12 02:42:18
1030,Filip Pieczonka,15221.0,ATP,down,Poland,15,2026-02-12 02:42:18
1030,Noah Zamora,53791.0,ATP,up,USA,15,2026-02-12 02:42:18
1032,Patrick Brady,9371.0,ATP,up,United Kingdom,15,2026-02-12 02:42:18
1033,Gage Brymer,794.0,ATP,down,USA,15,2026-02-12 02:42:18
1033,Gilbert Klier Junior,9595.0,ATP,up,Brazil,15,2026-02-12 02:42:18
1035,Christopher Li,40225.0,ATP,up,Peru,15,2026-02-12 02:42:18
1036,Gergely Madarasz,834.0,ATP,up,Hungary,15,2026-02-12 02:42:18
1037,Kacper Szymkowiak,67375.0,ATP,up,Poland,15,2026-02-12 02:42:18
1038,Benoit Paire,429.0,ATP,up,France,15,2026-02-12 02:42:18
1039,Pieter De Lange,71108.0,ATP,down,Netherlands,15,2026-02-12 02:42:18
1040,Koray Kirci,1244.0,ATP,up,Turkey,15,2026-02-12 02:42:18
1041,Sam Ryan Ziegann,25015.0,ATP,down,Australia,15,2026-02-12 02:42:18
1042,Karim Ibrahim,675.0,ATP,down,Egypt,15,2026-02-12 02:42:18
1043,Daniele Rapagnetta,57079.0,ATP,down,Italy,15,2026-02-12 02:42:18
1044,Daniil Sarksian,40236.0,ATP,down,Armenia,15,2026-02-12 02:42:18
1045,Dylan Dietrich,10865.0,ATP,down,Switzerland,14,2026-02-12 02:42:18
1046,Jangjun Kim,37932.0,ATP,down,South Korea,14,2026-02-12 02:42:18
1047,Savriyan Danilov,9567.0,ATP,down,World,14,2026-02-12 02:42:18
1048,Thijs Boogaard,52704.0,ATP,down,Netherlands,14,2026-02-12 02:42:18
1049,Kriish Tyagi,40363.0,ATP,down,India,14,2026-02-12 02:42:18
1050,Thomas Deschamps,9964.0,ATP,down,France,14,2026-02-12 02:42:18
1050,Oskari Paldanius,61173.0,ATP,down,Finland,14,2026-02-12 02:42:18
1052,Grigory Shebekin,49590.0,ATP,down,World,14,2026-02-12 02:42:18
1052,Tom Zeuch,82368.0,ATP,down,Germany,14,2026-02-12 02:42:18
1054,Vitor Scramin do Lago Joao,86276.0,ATP,down,Brazil,14,2026-02-12 02:42:18
1055,Thomas Braithwaite,38299.0,ATP,up,Australia,14,2026-02-12 02:42:18
1056,Pengyu Lu,55489.0,ATP,up,China,14,2026-02-12 02:42:18
1057,Yuto Oki,61207.0,ATP,down,Japan,14,2026-02-12 02:42:18
1058,Hayden Jones,10219.0,ATP,up,Australia,14,2026-02-12 02:42:18
1059,Nicolas Bruna,9689.0,ATP,down,Chile,14,2026-02-12 02:42:18
1060,Jacopo Bilardo,40192.0,ATP,down,Italy,14,2026-02-12 02:42:18
1061,Matias Ponce de Leon Gomila,13797.0,ATP,down,Spain,13,2026-02-12 02:42:18
1062,Jason Jung,390.0,ATP,down,Taiwan,13,2026-02-12 02:42:18
1063,Niels McDonald,73846.0,ATP,down,Germany,13,2026-02-12 02:42:18
1064,Enzo Aguiard,15290.0,ATP,down,Australia,13,2026-02-12 02:42:18
1065,Vlado Jankanj,67917.0,ATP,down,Serbia,13,2026-02-12 02:42:18
1066,Sebastian Dominko,2221.0,ATP,down,Slovenia,13,2026-02-12 02:42:18
1067,Jun Kim Geun,25650.0,ATP,down,South Korea,13,2026-02-12 02:42:18
1068,Chan-Yeong Oh,53004.0,ATP,down,South Korea,13,2026-02-12 02:42:18
1069,Julian Cundom,37945.0,ATP,down,Argentina,13,2026-02-12 02:42:18
1070,Alberto Bronzetti,56232.0,ATP,down,Italy,13,2026-02-12 02:42:18
1071,Maxwell Exsted,51618.0,ATP,down,USA,13,2026-02-12 02:42:18
1072,Federico Aguilar Cardozo,38833.0,ATP,down,Uruguay,13,2026-02-12 02:42:18
1073,Nicolas Parizzia,8917.0,ATP,down,Switzerland,13,2026-02-12 02:42:18
1074,Mika Lipp,9228.0,ATP,down,Germany,13,2026-02-12 02:42:18
1075,Enzo Camargo Lima,57479.0,ATP,down,Brazil,13,2026-02-12 02:42:18
1075,Egor Pleshivtsev,62037.0,ATP,down,World,13,2026-02-12 02:42:18
1077,Luis Pinter Piet,67777.0,ATP,down,Austria,13,2026-02-12 02:42:18
1077,Billy Suarez,75982.0,ATP,down,USA,13,2026-02-12 02:42:18
1079,Evgeny Philippov,670.0,ATP,down,World,13,2026-02-12 02:42:18
1080,Noel Larwig,13460.0,ATP,down,Germany,13,2026-02-12 02:42:18
1081,Bautista Otegui Juan,9604.0,ATP,down,Argentina,13,2026-02-12 02:42:18
1082,Maria Noce Gabriele,679.0,ATP,down,Italy,13,2026-02-12 02:42:18
1083,Franco Ribero,8144.0,ATP,down,Argentina,13,2026-02-12 02:42:18
1084,Tomohiro Masabayashi,14348.0,ATP,down,Japan,13,2026-02-12 02:42:18
1085,Dominik Koepfer,2830.0,ATP,up,Germany,12,2026-02-12 02:42:18
1086,Zhe Li,,ATP,down,China,12,2026-02-12 02:42:18
1087,Devin Badenhorst,14373.0,ATP,down,South Africa,12,2026-02-12 02:42:18
1088,Benito Sanchez Martinez,14025.0,ATP,down,Germany,12,2026-02-12 02:42:18
1089,Jamie Mackenzie,78985.0,ATP,down,Germany,12,2026-02-12 02:42:18
1090,Adam Jilly,58390.0,ATP,down,Hungary,12,2026-02-12 02:42:18
1091,Blake Mott,3823.0,ATP,up,Australia,12,2026-02-12 02:42:18
1092,Martin Borisiouk,1937.0,ATP,down,World,12,2026-02-12 02:42:18
1093,Mario Martinez Serrano,68640.0,ATP,down,Spain,12,2026-02-12 02:42:18
1094,Gabriel Papoe Cezar,67686.0,ATP,down,Romania,12,2026-02-12 02:42:18
1095,Shu Matsuoka,68361.0,ATP,down,Japan,12,2026-02-12 02:42:18
1096,Alen Mujakic,10228.0,ATP,down,Germany,12,2026-02-12 02:42:18
1097,James Van Herzeele,29461.0,ATP,down,Belgium,12,2026-02-12 02:42:18
1098,Nikola Djosic,51949.0,ATP,down,Switzerland,12,2026-02-12 02:42:18
1098,Maan Kesharwani,74450.0,ATP,down,India,12,2026-02-12 02:42:18
1100,Mathieu Scaglia,1278.0,ATP,down,France,12,2026-02-12 02:42:18
1101,Robert Guna,73138.0,ATP,down,Romania,12,2026-02-12 02:42:18
1102,Adrian Andreev,2409.0,ATP,down,Bulgaria,12,2026-02-12 02:42:18
1103,Marco Ortenzi Gian,1182.0,ATP,down,Italy,12,2026-02-12 02:42:18
1104,Hanyi Liu,,ATP,down,China,12,2026-02-12 02:42:18
1105,Dimitris Azoidis,22255.0,ATP,down,Greece,12,2026-02-12 02:42:18
1106,Jasza Szajrych,654.0,ATP,down,Poland,12,2026-02-12 02:42:18
1107,Faleh Alhogbani Anmar,31252.0,ATP,down,Saudi Arabia,12,2026-02-12 02:42:18
1107,Mateo Del Pino,14275.0,ATP,down,Argentina,12,2026-02-12 02:42:18
1109,Stefan Vujic,12706.0,ATP,down,Australia,12,2026-02-12 02:42:18
1110,Hugo Pierre,13253.0,ATP,down,France,12,2026-02-12 02:42:18
1111,Sungbeen Sim,73127.0,ATP,down,South Korea,12,2026-02-12 02:42:18
1112,Boris Butulija,1281.0,ATP,down,Serbia,12,2026-02-12 02:42:18
1113,Valentin Basel,10020.0,ATP,down,Argentina,12,2026-02-12 02:42:18
1114,Alaa Trifi,63836.0,ATP,down,Tunisia,12,2026-02-12 02:42:18
1115,Matthias Ujvary,38072.0,ATP,up,Austria,12,2026-02-12 02:42:18
1116,Saveliy Ivanov,38317.0,ATP,down,World,12,2026-02-12 02:42:18
1117,Zsombor Velcz,13018.0,ATP,down,Hungary,11,2026-02-12 02:42:18
1118,Agustin Pernas Thiago,91698.0,ATP,down,Argentina,11,2026-02-12 02:42:18
1119,Mathis Bondaz,87791.0,ATP,down,France,11,2026-02-12 02:42:18
1120,Rohan Mehra,38055.0,ATP,down,India,11,2026-02-12 02:42:18
1120,Connor Thomson,55376.0,ATP,down,United Kingdom,11,2026-02-12 02:42:18
1122,Martin Sabas,59647.0,ATP,down,France,11,2026-02-12 02:42:18
1123,Siddharth Vishwakarma,9957.0,ATP,up,India,11,2026-02-12 02:42:18
1124,Thando Longwe-Smit,63094.0,ATP,down,South Africa,11,2026-02-12 02:42:18
1125,Andreas Timini,62413.0,ATP,down,Cyprus,11,2026-02-12 02:42:18
1126,Ali Habib,947.0,ATP,up,United Kingdom,11,2026-02-12 02:42:18
1127,Jefferson Wendler Filho,57793.0,ATP,down,Brazil,11,2026-02-12 02:42:18
1128,Rafael De Alba,72766.0,ATP,down,Mexico,11,2026-02-12 02:42:18
1129,Nikola Basic,39050.0,ATP,down,Croatia,11,2026-02-12 02:42:18
1130,Elgin Khoeblal,39929.0,ATP,down,Netherlands,11,2026-02-12 02:42:18
1131,Nicolas Garcia Longo,55063.0,ATP,down,Argentina,11,2026-02-12 02:42:18
1131,Ricardo Rodriguez,3702.0,ATP,down,Venezuela,11,2026-02-12 02:42:18
1133,Gregor Ramskogler,38038.0,ATP,down,Austria,11,2026-02-12 02:42:18
1134,Tyler Stice,54312.0,ATP,down,USA,11,2026-02-12 02:42:18
1135,Denis Petak,30785.0,ATP,down,Czech Republic,11,2026-02-12 02:42:18
1136,Aleksander Chayka,59293.0,ATP,down,World,11,2026-02-12 02:42:18
1137,Nazim Makhlouf,8655.0,ATP,down,Algeria,11,2026-02-12 02:42:18
1138,Niccolo Ciavarella,10879.0,ATP,down,Italy,11,2026-02-12 02:42:18
1139,Noah Perfetti,13591.0,ATP,down,Italy,11,2026-02-12 02:42:18
1140,David Martinez Luis,4298.0,ATP,down,Venezuela,10,2026-02-12 02:42:18
1141,Stian Klaassen,54520.0,ATP,down,Netherlands,10,2026-02-12 02:42:18
1141,Filippo Speziali,2248.0,ATP,down,Italy,10,2026-02-12 02:42:18
1143,Cosme Rolland de Ravel,54824.0,ATP,down,France,10,2026-02-12 02:42:18
1144,Rohan Murali,10858.0,ATP,down,USA,10,2026-02-12 02:42:18
1145,Manuel Guinard,440.0,ATP,down,France,10,2026-02-12 02:42:18
1146,Gianluca Brunkow,55611.0,ATP,down,USA,10,2026-02-12 02:42:18
1147,Ege Sik Mustafa,80801.0,ATP,down,Turkey,10,2026-02-12 02:42:18
1147,Cooper Woestendick,67327.0,ATP,down,USA,10,2026-02-12 02:42:18
1149,Sasha Rozin,55609.0,ATP,down,Canada,10,2026-02-12 02:42:18
1150,Jannik Opitz,23522.0,ATP,down,Germany,10,2026-02-12 02:42:18
1151,Nino Serdarusic,417.0,ATP,down,Croatia,10,2026-02-12 02:42:18
1152,Oliver Okonkwo,40080.0,ATP,down,United Kingdom,10,2026-02-12 02:42:18
1153,Joaquin Guilleme,30582.0,ATP,down,Nicaragua,10,2026-02-12 02:42:18
1154,Ryota Tanuma,8742.0,ATP,down,Japan,10,2026-02-12 02:42:18
1155,Valentin Lapalu,13092.0,ATP,down,France,10,2026-02-12 02:42:18
1156,Edison Ambarzumjan,38076.0,ATP,down,Germany,10,2026-02-12 02:42:18
1157,Phillip Jordan,38263.0,ATP,down,USA,10,2026-02-12 02:42:18
1158,Leonardo Malgaroli,15252.0,ATP,up,Italy,10,2026-02-12 02:42:18
1158,Markus Molder,55148.0,ATP,down,Estonia,10,2026-02-12 02:42:18
1160,Sebastian Fanselow,571.0,ATP,down,Germany,10,2026-02-12 02:42:18
1161,Volodymyr Iakubenko,60816.0,ATP,down,Ukraine,10,2026-02-12 02:42:18
1162,Charles Bertimon,62793.0,ATP,down,France,10,2026-02-12 02:42:18
1163,Dao Chen Xing,54657.0,ATP,down,China,10,2026-02-12 02:42:18
1164,Lucas Marionneau,66957.0,ATP,up,France,10,2026-02-12 02:42:18
1165,Louis Tessa,8769.0,ATP,up,France,10,2026-02-12 02:42:18
1166,Nathan Ponwith,7181.0,ATP,down,USA,10,2026-02-12 02:42:18
1167,Yuquan Jin,11701.0,ATP,down,China,10,2026-02-12 02:42:18
1168,Maximilian Figl,40081.0,ATP,down,Italy,10,2026-02-12 02:42:18
1169,Yuta Tomida,63403.0,ATP,down,Japan,10,2026-02-12 02:42:18
1170,Leyton Rivera,20776.0,ATP,down,Norway,10,2026-02-12 02:42:18
1171,Diogo Marques,15387.0,ATP,down,Portugal,10,2026-02-12 02:42:18
1171,Noah Thurner,25804.0,ATP,up,Germany,10,2026-02-12 02:42:18
1173,Preston Brown,1232.0,ATP,down,USA,10,2026-02-12 02:42:18
1174,Gianluca Mager,1757.0,ATP,down,Italy,9,2026-02-12 02:42:18
1175,Siddhant Banthia,20374.0,ATP,down,India,9,2026-02-12 02:42:18
1175,Derek Pham,878.0,ATP,down,Australia,9,2026-02-12 02:42:18
1177,Joshua Lapadat,37924.0,ATP,down,Canada,9,2026-02-12 02:42:18
1178,Mohamed Safwat,1320.0,ATP,down,Egypt,9,2026-02-12 02:42:18
1179,Andrea Meduri,66628.0,ATP,down,Italy,9,2026-02-12 02:42:18
1179,Daniel Paty,20214.0,ATP,up,Czech Republic,9,2026-02-12 02:42:18
1181,Ramkumar Ramanathan,381.0,ATP,down,India,9,2026-02-12 02:42:18
1182,Alexander Bernard,1250.0,ATP,down,USA,9,2026-02-12 02:42:18
1183,Tudor Batin,58949.0,ATP,down,Romania,9,2026-02-12 02:42:18
1184,Elijah Strode,37976.0,ATP,down,USA,9,2026-02-12 02:42:18
1185,Leonardo Primucci,75588.0,ATP,down,Italy,9,2026-02-12 02:42:18
1186,Julian Alonso Vivanco,16320.0,ATP,down,Spain,9,2026-02-12 02:42:18
1187,Matthew Hulme,37943.0,ATP,up,Australia,9,2026-02-12 02:42:18
1188,Joao Domingues,561.0,ATP,down,Portugal,9,2026-02-12 02:42:18
1189,Orel Kimhi,629.0,ATP,down,Israel,9,2026-02-12 02:42:18
1189,George Lazarov,21806.0,ATP,down,Bulgaria,9,2026-02-12 02:42:18
1191,Matthew Thomson,69528.0,ATP,down,USA,9,2026-02-12 02:42:18
1192,Vishnu Vardhan,4686.0,ATP,down,India,9,2026-02-12 02:42:18
1193,Mikail Alimli,1887.0,ATP,down,France,9,2026-02-12 02:42:18
1194,Jan Hrazdil,37883.0,ATP,down,Czech Republic,9,2026-02-12 02:42:18
1195,Ivan Denisov,776.0,ATP,down,World,9,2026-02-12 02:42:18
1196,Makoto Ochi,2460.0,ATP,down,Japan,9,2026-02-12 02:42:18
1197,Viktor Frydrych,28613.0,ATP,down,United Kingdom,9,2026-02-12 02:42:18
1198,Andrea de Marchi,63398.0,ATP,down,Italy,9,2026-02-12 02:42:18
1199,Aljaz Jeran,54748.0,ATP,down,Slovenia,9,2026-02-12 02:42:18
1200,Giacomo Crisostomo,39011.0,ATP,down,Italy,9,2026-02-12 02:42:18
1201,Vitor Goncalves Ceolin Joao,20846.0,ATP,down,Brazil,9,2026-02-12 02:42:18
1202,Maxence Rivet,51078.0,ATP,down,France,9,2026-02-12 02:42:18
1203,Niklas Waldner,1298.0,ATP,down,Austria,9,2026-02-12 02:42:18
1204,Duarte Vale,6502.0,ATP,up,Portugal,8,2026-02-12 02:42:18
1205,Keenan Mayo,5770.0,ATP,down,USA,8,2026-02-12 02:42:18
1206,Felipe Miguel Luis,23302.0,ATP,down,Brazil,8,2026-02-12 02:42:18
1207,Ofek Shimanov,40159.0,ATP,down,Israel,8,2026-02-12 02:42:18
1208,Daniel Cukierman,634.0,ATP,down,Israel,8,2026-02-12 02:42:18
1209,Keaton Hance,15332.0,ATP,down,USA,8,2026-02-12 02:42:18
1210,Simon Beaupain,2470.0,ATP,down,Belgium,8,2026-02-12 02:42:18
1210,Jiri Vesely,2673.0,ATP,down,Czech Republic,8,2026-02-12 02:42:18
1212,Tiago Silva,12970.0,ATP,down,Portugal,8,2026-02-12 02:42:18
1213,Sebastian Prechtel,856.0,ATP,up,Germany,8,2026-02-12 02:42:18
1214,Louis Dussin,4259.0,ATP,up,France,8,2026-02-12 02:42:18
1215,Taketo Takamisawa,18731.0,ATP,down,Japan,8,2026-02-12 02:42:18
1216,Jack Loutit,10844.0,ATP,down,New Zealand,8,2026-02-12 02:42:18
1217,Giulio Perego,15278.0,ATP,down,Italy,8,2026-02-12 02:42:18
1218,Oscar Moraing,2211.0,ATP,up,Germany,8,2026-02-12 02:42:18
1219,Junhyun Lee,38308.0,ATP,same,South Korea,8,2026-02-12 02:42:18
1220,Lorenzo Beraldo,71812.0,ATP,down,Italy,8,2026-02-12 02:42:18
1221,Martyn Pawelski,14023.0,ATP,up,Poland,8,2026-02-12 02:42:18
1222,Woo Cho Seung,83534.0,ATP,same,South Korea,8,2026-02-12 02:42:18
1223,Edouard Villoslada,20215.0,ATP,down,France,8,2026-02-12 02:42:18
1224,Costanzo Baragiola Mordini Tobia,63404.0,ATP,down,Italy,8,2026-02-12 02:42:18
1225,Liam Krall,25008.0,ATP,down,USA,8,2026-02-12 02:42:18
1226,Lorenzo Comino,80521.0,ATP,down,Italy,8,2026-02-12 02:42:18
1227,Filippo Alberti,64840.0,ATP,up,Italy,8,2026-02-12 02:42:18
1228,Oliver Anderson,67768.0,ATP,down,Australia,8,2026-02-12 02:42:18
1228,David Eichenseher,57708.0,ATP,down,Germany,8,2026-02-12 02:42:18
1230,Ronald Hohmann,3716.0,ATP,up,USA,8,2026-02-12 02:42:18
1231,Andrea Colombo,1017.0,ATP,down,Italy,8,2026-02-12 02:42:18
1232,Ethan Cook,33138.0,ATP,same,Australia,8,2026-02-12 02:42:18
1233,Corban Crowther,2477.0,ATP,same,New Zealand,8,2026-02-12 02:42:18
1234,Jan Kupcic,25272.0,ATP,same,Slovenia,8,2026-02-12 02:42:18
1235,Brandon Perez,,ATP,down,Venezuela,8,2026-02-12 02:42:18
1236,Benjamin O'Connell,82135.0,ATP,down,Australia,8,2026-02-12 02:42:18
1236,Leonid Sheyngezikht,756.0,ATP,down,Bulgaria,8,2026-02-12 02:42:18
1238,Rafael Tosetto,37939.0,ATP,down,Brazil,8,2026-02-12 02:42:18
1239,Vadym Konovchuk,81141.0,ATP,down,Ukraine,8,2026-02-12 02:42:18
1240,Samuele Seghetti,56184.0,ATP,down,Italy,8,2026-02-12 02:42:18
1241,Joao Graca,70350.0,ATP,down,Portugal,8,2026-02-12 02:42:18
1242,Niels Ratiu,69814.0,ATP,down,Belgium,7,2026-02-12 02:42:18
1243,Alexander Chang,16432.0,ATP,down,USA,7,2026-02-12 02:42:18
1244,Noa Vukadin,39930.0,ATP,down,Croatia,7,2026-02-12 02:42:18
1245,Preston Stearns,9646.0,ATP,down,USA,7,2026-02-12 02:42:18
1246,Szymon Kielan,9659.0,ATP,down,Poland,7,2026-02-12 02:42:18
1247,Mark Whitehouse,738.0,ATP,down,United Kingdom,7,2026-02-12 02:42:18
1248,Elliot Benchetrit,1879.0,ATP,down,Morocco,7,2026-02-12 02:42:18
1249,Noah Johnston,68734.0,ATP,down,USA,7,2026-02-12 02:42:18
1250,Viktor Markov,38104.0,ATP,down,Bulgaria,7,2026-02-12 02:42:18
1251,Nicholas Godsick,9375.0,ATP,down,USA,7,2026-02-12 02:42:18
1252,Darian King,2926.0,ATP,up,Barbados,7,2026-02-12 02:42:18
1252,Fnu Nidunjianzan,22428.0,ATP,down,China,7,2026-02-12 02:42:18
1254,Melvin Kumar,67977.0,ATP,down,Sweden,7,2026-02-12 02:42:18
1254,Lachlan McFadzean,90045.0,ATP,down,Australia,7,2026-02-12 02:42:18
1256,Daniel Bagnolini,858.0,ATP,down,Italy,7,2026-02-12 02:42:18
1256,Niklas Guttau,6023.0,ATP,down,Germany,7,2026-02-12 02:42:18
1258,Bernardo Munk Mesa,13509.0,ATP,down,Spain,7,2026-02-12 02:42:18
1259,Patrik Munkhammar,67674.0,ATP,down,Sweden,7,2026-02-12 02:42:18
1260,Antoine Faut Pierre,68749.0,ATP,down,France,7,2026-02-12 02:42:18
1261,Hazem Naw,1337.0,ATP,up,Syria,7,2026-02-12 02:42:18
1262,Michele Mecarelli,78934.0,ATP,down,Italy,7,2026-02-12 02:42:18
1263,Marcel Kamrowski,15215.0,ATP,down,Poland,7,2026-02-12 02:42:18
1263,Constantin Spiridon Denis,25278.0,ATP,down,Italy,7,2026-02-12 02:42:18
1265,Kabir Hans,50060.0,ATP,down,India,7,2026-02-12 02:42:18
1266,Jonas Kucera,72210.0,ATP,down,Czech Republic,7,2026-02-12 02:42:18
1267,Dmitry Bessonov,76705.0,ATP,down,World,7,2026-02-12 02:42:18
1267,Gabriel Schenekenberg,39170.0,ATP,down,Brazil,7,2026-02-12 02:42:18
1269,Vladislav Melnic,23349.0,ATP,down,Romania,7,2026-02-12 02:42:18
1270,Amador Salazar,19802.0,ATP,down,Chile,7,2026-02-12 02:42:18
1271,Oskar Grzegorzewski,53731.0,ATP,down,Poland,7,2026-02-12 02:42:18
1272,Aldin Setkic,1204.0,ATP,down,Bosnia and Herzegovina,7,2026-02-12 02:42:18
1273,Christian Djonov,78854.0,ATP,down,Germany,7,2026-02-12 02:42:18
1274,Fadi Bidan,58948.0,ATP,down,Lebanon,7,2026-02-12 02:42:18
1274,Miha Vetrih,38260.0,ATP,down,Slovenia,7,2026-02-12 02:42:18
1276,Alessio Basile,10859.0,ATP,down,Belgium,7,2026-02-12 02:42:18
1276,Aaron Gil Garcia,58548.0,ATP,down,Spain,7,2026-02-12 02:42:18
1276,Sanjeev Shanmugam Abhinav,1279.0,ATP,up,India,7,2026-02-12 02:42:18
1279,Luke Hooper,55150.0,ATP,down,United Kingdom,7,2026-02-12 02:42:18
1280,Nicolo Toffanin,70351.0,ATP,down,Italy,7,2026-02-12 02:42:18
1281,Leonardo Cattaneo,73645.0,ATP,down,Italy,7,2026-02-12 02:42:18
1282,Alan Bojarski,15216.0,ATP,down,Poland,7,2026-02-12 02:42:18
1283,Ivan Gretskiy,76308.0,ATP,down,World,7,2026-02-12 02:42:18
1284,Antoine Berger,39180.0,ATP,down,France,7,2026-02-12 02:42:18
1285,Sergi Fita Juan,75358.0,ATP,down,Spain,7,2026-02-12 02:42:18
1286,Nikola Jovic,56794.0,ATP,down,Serbia,7,2026-02-12 02:42:18
1287,Alp Horoz,12173.0,ATP,up,Turkey,7,2026-02-12 02:42:18
1288,Andrin Casanova,31668.0,ATP,down,Switzerland,7,2026-02-12 02:42:18
1289,Yuichiro Inui,13090.0,ATP,down,Japan,7,2026-02-12 02:42:18
1289,Matas Vasiliauskas,869.0,ATP,down,Lithuania,7,2026-02-12 02:42:18
1291,Toby Martin,2517.0,ATP,up,United Kingdom,7,2026-02-12 02:42:18
1292,Segundo Goity Zapico,58211.0,ATP,down,Argentina,6,2026-02-12 02:42:18
1293,Max Dahlin,52070.0,ATP,down,Sweden,6,2026-02-12 02:42:18
1293,Andrej Loncarevic,86674.0,ATP,down,France,6,2026-02-12 02:42:18
1293,Federico Zeballos,1253.0,ATP,down,Bolivia,6,2026-02-12 02:42:18
1296,Mehdi Benchakroun,883.0,ATP,down,Morocco,6,2026-02-12 02:42:18
1296,Peter Van Noord Niels,79893.0,ATP,down,Canada,6,2026-02-12 02:42:18
1298,Filip Gustafsson,51973.0,ATP,same,Sweden,6,2026-02-12 02:42:18
1299,Rodrigo Fernandes,15402.0,ATP,same,Portugal,6,2026-02-12 02:42:18
1300,James Storrie Ryan,8035.0,ATP,same,United Kingdom,6,2026-02-12 02:42:18
1301,Vito Tonejc,38166.0,ATP,same,Croatia,6,2026-02-12 02:42:18
1302,Remy Dugardin,89618.0,ATP,same,France,6,2026-02-12 02:42:18
1302,Gavin Goode,85957.0,ATP,same,USA,6,2026-02-12 02:42:18
1304,Michal Novansky,14022.0,ATP,same,Slovakia,6,2026-02-12 02:42:18
1304,Stefan Seifert,,ATP,same,Germany,6,2026-02-12 02:42:18
1306,Khololwam Montsi,786.0,ATP,same,South Africa,6,2026-02-12 02:42:18
1307,Marko Mesarovic,40064.0,ATP,same,Puerto Rico,6,2026-02-12 02:42:18
1308,Duje Markovina,49022.0,ATP,same,Australia,6,2026-02-12 02:42:18
1309,Georgi Georgiev,73247.0,ATP,up,Bulgaria,6,2026-02-12 02:42:18
1310,Harold Huens,38142.0,ATP,up,Belgium,6,2026-02-12 02:42:18
1310,Novak Novakovic,52644.0,ATP,up,Serbia,6,2026-02-12 02:42:18
1312,Liam Gavrielides,10540.0,ATP,down,Germany,6,2026-02-12 02:42:18
1313,Dillon Beckles,75801.0,ATP,up,USA,6,2026-02-12 02:42:18
1314,Maxime Cressy,2961.0,ATP,up,USA,6,2026-02-12 02:42:18
1315,Justin Roberts,,ATP,up,Bahamas,6,2026-02-12 02:42:18
1316,Bastian Malla,3380.0,ATP,up,Chile,6,2026-02-12 02:42:18
